,length,error
809,26.0,1.7142934799194336
810,26.0,2.1261749267578125
811,26.0,1.9325106143951416
812,26.0,1.9314460754394531
813,26.0,1.6792864799499512
814,26.0,1.0335183143615723
815,26.0,0.25963783264160156
816,26.0,1.7911803722381592
817,44.0,0.6798610687255859
818,44.0,0.7988090515136719
819,44.0,1.5085625648498535
820,44.0,0.10445690155029297
821,44.0,0.5432896614074707
822,44.0,0.11904621124267578
823,44.0,0.34378576278686523
824,44.0,0.22608709335327148
825,44.0,1.9507622718811035
826,44.0,0.5201015472412109
827,44.0,0.637549877166748
828,44.0,0.2948770523071289
829,44.0,0.17154169082641602
830,44.0,0.20779991149902344
831,44.0,1.8421683311462402
832,44.0,0.9749433994293213
833,44.0,0.6223640441894531
834,44.0,1.2512578964233398
835,44.0,2.132810592651367
836,44.0,0.7206916809082031
837,44.0,0.1543111801147461
838,44.0,0.6805572509765625
839,44.0,0.6692643165588379
840,44.0,0.6694812774658203
841,44.0,0.27535152435302734
842,20.0,0.2482147216796875
843,20.0,0.9330270290374756
844,20.0,0.343017578125
845,20.0,0.5480256080627441
846,20.0,0.4452090263366699
847,20.0,0.7608633041381836
848,20.0,0.7878446578979492
849,20.0,1.1057333946228027
850,20.0,0.11416792869567871
851,20.0,0.24132752418518066
852,20.0,0.35229063034057617
853,20.0,0.4524550437927246
854,20.0,1.9836082458496094
855,20.0,0.23546981811523438
856,20.0,1.5494904518127441
857,20.0,0.12311220169067383
858,20.0,0.19792795181274414
859,20.0,0.6450352668762207
860,20.0,0.23331785202026367
861,20.0,0.22455811500549316
862,20.0,0.9079170227050781
863,20.0,1.436690330505371
864,64.0,1.4745254516601562
865,64.0,6.012540817260742
866,64.0,5.770732879638672
867,64.0,11.821829795837402
868,64.0,1.9334888458251953
869,64.0,12.159048080444336
870,64.0,9.1500883102417
871,64.0,4.594318389892578
872,64.0,3.1564083099365234
873,64.0,10.198086738586426
874,64.0,14.228654861450195
875,64.0,5.988122940063477
876,64.0,1.082052230834961
877,64.0,6.2958526611328125
878,64.0,9.296225547790527
879,64.0,14.053466796875
880,64.0,4.729228973388672
881,64.0,11.591527938842773
882,64.0,2.2419815063476562
883,64.0,6.71320915222168
884,64.0,3.895557403564453
885,64.0,9.476683616638184
886,64.0,3.8464126586914062
887,64.0,7.11583137512207
888,64.0,6.992060661315918
889,64.0,8.397417068481445
890,64.0,12.346244812011719
891,64.0,11.566922187805176
892,64.0,2.5712928771972656
893,33.0,3.182626724243164
894,33.0,1.6195549964904785
895,33.0,3.2520456314086914
896,33.0,2.9856762886047363
897,33.0,0.28633880615234375
898,33.0,0.9969081878662109
899,33.0,2.252420425415039
900,33.0,3.6590218544006348
901,33.0,4.033108234405518
902,33.0,3.6237635612487793
903,33.0,0.6614713668823242
904,33.0,4.172006130218506
905,33.0,2.0272464752197266
906,33.0,4.613739013671875
907,33.0,1.0702333450317383
908,33.0,3.301015853881836
909,33.0,0.8286046981811523
